tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
418,559954,True,Sun Aug 25 16:47:00 +0000 2024,"just wanna say @PixelWaveHelp support fixed my issue in like 5 mins, amazing",419,
419,PixelWaveHelp,False,Sun Aug 25 19:03:00 +0000 2024,So glad to hear it! Thanks for being a PixelWave customer.,,418
420,559954,True,Mon Aug 26 00:48:00 +0000 2024,thank you! that fixed it,,419
421,733599,True,Sun Jun 16 20:10:00 +0000 2024,@PixelWaveHelp when is the blue colorway coming back in stock,422,
422,PixelWaveHelp,False,Sun Jun 16 20:30:00 +0000 2024,"Great question! Yes, the Pro supports Dolby Atmos; the Mini currently does not. Full spec sheet: pixelwave.co/specs",,421
423,570340,True,Wed Jul 24 20:40:00 +0000 2024,"@PixelWaveHelp order #825341 was supposed to arrive yesterday, tracking hasnt moved in 4 days",424,
424,PixelWaveHelp,False,Thu Jul 25 00:39:00 +0000 2024,So sorry about the delay! DM your order number and we'll escalate directly with the carrier.,,423
425,814675,True,Mon Mar 04 21:01:00 +0000 2024,"@PixelWaveHelp customer service has been silent for a week, absolutely ridiculous",426,
426,PixelWaveHelp,False,Mon Mar 04 23:33:00 +0000 2024,We're really sorry — this isn't the experience we want you to have. DM us your case number so a specialist can take a look today.,,425
427,814675,True,Tue Mar 05 04:51:00 +0000 2024,"still not fixed, this is ridiculous",,426
428,743606,True,Wed Sep 11 16:06:00 +0000 2024,"@PixelWaveHelp i was charged twice for my subscription this month, pls fix",,
429,PixelWaveHelp,False,Wed Sep 11 18:47:00 +0000 2024,We'd be happy to send an invoice — please DM the email on file and the billing month you need.,,428
430,881679,True,Mon Mar 04 21:49:00 +0000 2024,"@PixelWaveHelp cancel my plan, i already emailed twice with no response",431,
431,PixelWaveHelp,False,Tue Mar 05 00:34:00 +0000 2024,Understood — please DM your order number so we can start the refund process.,,430
432,881679,True,Tue Mar 05 08:26:00 +0000 2024,"still not fixed, this is ridiculous",,431
433,671689,True,Wed Aug 07 12:01:00 +0000 2024,"@PixelWaveHelp my hub won't turn on at all, tried 3 different outlets",434,
434,850303,True,Wed May 01 07:14:00 +0000 2024,"@PixelWaveHelp my hub won't turn on at all, tried 3 different outlets",,
435,PixelWaveHelp,False,Wed May 01 08:36:00 +0000 2024,That error usually clears with a factory reset — full steps here: pixelwave.co/reset. Let us know if it persists.,,434
436,719623,True,Mon Mar 18 07:43:00 +0000 2024,payment failed on my end but you still charged me?? @PixelWaveHelp explain,437,
437,PixelWaveHelp,False,Mon Mar 18 07:53:00 +0000 2024,We'd be happy to send an invoice — please DM the email on file and the billing month you need.,,436
438,381893,True,Sat Apr 13 11:24:00 +0000 2024,why is my card being charged $14.99 when i thought the plan was $9.99 @PixelWaveHelp,439,
439,PixelWaveHelp,False,Sat Apr 13 12:54:00 +0000 2024,"Sorry about that! Duplicate charges are usually reversed automatically within 3-5 business days, but DM your order number and we'll expedite it.",,438
440,622781,True,Wed Aug 14 02:07:00 +0000 2024,device randomly disconnects from wifi like 10x a day @PixelWaveHelp pls help,441,
441,PixelWaveHelp,False,Wed Aug 14 03:24:00 +0000 2024,That error usually clears with a factory reset — full steps here: pixelwave.co/reset. Let us know if it persists.,,440
442,492692,True,Sun Aug 18 00:21:00 +0000 2024,keeps buffering every 30 seconds even on my gigabit connection @PixelWaveHelp so annoying,443,
443,PixelWaveHelp,False,Sun Aug 18 02:48:00 +0000 2024,"Sorry to hear that! Try holding the reset button for 10 seconds, then reconnecting to wifi. If that doesn't work, DM us your device serial number.",,442
444,451851,True,Wed Apr 10 11:22:00 +0000 2024,"please refund my order, i no longer want the device @PixelWaveHelp",445,
445,PixelWaveHelp,False,Wed Apr 10 13:28:00 +0000 2024,Understood — please DM your order number so we can start the refund process.,,444
446,674682,True,Tue Aug 20 04:45:00 +0000 2024,"@PixelWaveHelp can someone send me an invoice for last month, need it for expense report",447,
447,PixelWaveHelp,False,Tue Aug 20 06:33:00 +0000 2024,"Sorry about that! Duplicate charges are usually reversed automatically within 3-5 business days, but DM your order number and we'll expedite it.",,446
